95
# x y z
25	0	0
25.5	0	0
26	0	0
26.5	0	0
27	0	0
27.5	0	0
28	0	0
28.5	0	0
29	0	0
29.5	0	0
30	0	0
30.5	0	0
31	0	0
31.5	0	0
32	0	0
32.5	0	0
33	0	0
33.5	0	0
34	0	0
34.5	0	0
35	0	0
35.5	0	0
36	0	0
36.5	0	0
37	0	0
37.5	0	0
38	0	0
38.5	0	0
39	0	0
39.5	0	0
40	0	0
40.5	0	0
41	0	0
41.5	0	0
42	0	0
42.5	0	0
45.5	0	0
46	0	0
46.5	0	0
47	0	0
47.5	0	0
48	0	0
48.5	0	0
49	0	0
49.5	0	0
50	0	0
50.5	0	0
51	0	0
51.5	0	0
52	0	0
52.5	0	0
53	0	0
53.5	0	0
54	0	0
54.5	0	0
55	0	0
55.5	0	0
56	0	0
56.5	0	0
57	0	0
57.5	0	0
58	0	0
58.5	0	0
59	0	0
59.5	0	0
60	0	0
60.5	0	0
61	0	0
61.5	0	0
62	0	0
62.5	0	0
63	0	0
63.5	0	0
64	0	0
64.5	0	0
65	0	0
65.5	0	0
66	0	0
66.5	0	0
67	0	0
67.5	0	0
68	0	0
68.5	0	0
69	0	0
69.5	0	0
70	0	0
70.5	0	0
71	0	0
71.5	0	0
72	0	0
72.5	0	0
73	0	0
73.5	0	0
74	0	0
74.5	0	0
1240
# a b m n u i
1	4	2	3	6.81150000000000e-03	1.00000000000000e-03
2	5	3	4	8.29040000000000e-03	1.00000000000000e-03
3	6	4	5	8.77580000000000e-03	1.00000000000000e-03
4	7	5	6	7.95700000000000e-03	1.00000000000000e-03
5	8	6	7	8.67670000000000e-03	1.00000000000000e-03
6	9	7	8	7.73010000000000e-03	1.00000000000000e-03
7	10	8	9	8.23970000000000e-03	1.00000000000000e-03
8	11	9	10	8.25780000000000e-03	1.00000000000000e-03
9	12	10	11	7.13320000000000e-03	1.00000000000000e-03
10	13	11	12	8.33550000000000e-03	1.00000000000000e-03
11	14	12	13	6.74340000000000e-03	1.00000000000000e-03
12	15	13	14	7.56390000000000e-03	1.00000000000000e-03
13	16	14	15	6.91590000000000e-03	1.00000000000000e-03
14	17	15	16	7.01080000000000e-03	1.00000000000000e-03
15	18	16	17	6.47340000000000e-03	1.00000000000000e-03
16	19	17	18	6.80190000000000e-03	1.00000000000000e-03
17	20	18	19	7.09590000000000e-03	1.00000000000000e-03
18	21	19	20	6.86540000000000e-03	1.00000000000000e-03
19	22	20	21	6.99610000000000e-03	1.00000000000000e-03
20	23	21	22	7.53480000000000e-03	1.00000000000000e-03
21	24	22	23	8.06590000000000e-03	1.00000000000000e-03
22	25	23	24	7.40710000000000e-03	1.00000000000000e-03
23	26	24	25	8.11660000000000e-03	1.00000000000000e-03
24	27	25	26	7.61240000000000e-03	1.00000000000000e-03
25	28	26	27	8.77850000000000e-03	1.00000000000000e-03
26	29	27	28	8.51760000000000e-03	1.00000000000000e-03
27	30	28	29	9.12800000000000e-03	1.00000000000000e-03
28	31	29	30	9.52240000000000e-03	1.00000000000000e-03
29	32	30	31	1.09961000000000e-02	1.00000000000000e-03
30	33	31	32	1.49308000000000e-02	1.00000000000000e-03
31	34	32	33	2.14275000000000e-02	1.00000000000000e-03
32	35	33	34	3.24426000000000e-02	1.00000000000000e-03
33	36	34	35	3.43006000000000e-02	1.00000000000000e-03
37	40	38	39	9.17430000000000e-03	1.00000000000000e-03
38	41	39	40	6.14350000000000e-03	1.00000000000000e-03
39	42	40	41	7.90660000000000e-03	1.00000000000000e-03
40	43	41	42	7.20390000000000e-03	1.00000000000000e-03
41	44	42	43	7.17050000000000e-03	1.00000000000000e-03
42	45	43	44	7.44570000000000e-03	1.00000000000000e-03
43	46	44	45	5.63910000000000e-03	1.00000000000000e-03
44	47	45	46	6.82050000000000e-03	1.00000000000000e-03
45	48	46	47	5.51160000000000e-03	1.00000000000000e-03
46	49	47	48	6.80320000000000e-03	1.00000000000000e-03
47	50	48	49	6.62020000000000e-03	1.00000000000000e-03
48	51	49	50	6.04280000000000e-03	1.00000000000000e-03
49	52	50	51	6.35150000000000e-03	1.00000000000000e-03
50	53	51	52	6.66840000000000e-03	1.00000000000000e-03
51	54	52	53	6.52610000000000e-03	1.00000000000000e-03
52	55	53	54	6.15850000000000e-03	1.00000000000000e-03
53	56	54	55	8.08810000000000e-03	1.00000000000000e-03
54	57	55	56	6.70640000000000e-03	1.00000000000000e-03
55	58	56	57	7.22010000000000e-03	1.00000000000000e-03
56	59	57	58	6.73790000000000e-03	1.00000000000000e-03
57	60	58	59	6.67380000000000e-03	1.00000000000000e-03
58	61	59	60	6.38190000000000e-03	1.00000000000000e-03
59	62	60	61	7.31240000000000e-03	1.00000000000000e-03
60	63	61	62	5.85760000000000e-03	1.00000000000000e-03
61	64	62	63	7.93840000000000e-03	1.00000000000000e-03
62	65	63	64	7.37200000000000e-03	1.00000000000000e-03
63	66	64	65	6.77450000000000e-03	1.00000000000000e-03
64	67	65	66	8.71170000000000e-03	1.00000000000000e-03
65	68	66	67	6.54680000000000e-03	1.00000000000000e-03
66	69	67	68	6.95280000000000e-03	1.00000000000000e-03
67	70	68	69	8.68860000000000e-03	1.00000000000000e-03
68	71	69	70	7.15610000000000e-03	1.00000000000000e-03
69	72	70	71	7.98690000000000e-03	1.00000000000000e-03
70	73	71	72	6.63830000000000e-03	1.00000000000000e-03
71	74	72	73	6.87920000000000e-03	1.00000000000000e-03
72	75	73	74	6.51970000000000e-03	1.00000000000000e-03
