100
# x y z
50	0	0
50.5	0	0
51	0	0
51.5	0	0
52	0	0
52.5	0	0
53	0	0
53.5	0	0
54	0	0
54.5	0	0
55	0	0
55.5	0	0
56	0	0
56.5	0	0
57	0	0
57.5	0	0
58	0	0
58.5	0	0
59	0	0
59.5	0	0
60	0	0
60.5	0	0
61	0	0
61.5	0	0
62	0	0
62.5	0	0
63	0	0
63.5	0	0
64	0	0
64.5	0	0
65	0	0
65.5	0	0
66	0	0
66.5	0	0
67	0	0
67.5	0	0
68	0	0
68.5	0	0
69	0	0
69.5	0	0
70	0	0
70.5	0	0
71	0	0
71.5	0	0
72	0	0
72.5	0	0
73	0	0
73.5	0	0
74	0	0
74.5	0	0
75	0	0
75.5	0	0
76	0	0
76.5	0	0
77	0	0
77.5	0	0
78	0	0
78.5	0	0
79	0	0
79.5	0	0
80	0	0
80.5	0	0
81	0	0
81.5	0	0
82	0	0
82.5	0	0
83	0	0
83.5	0	0
84	0	0
84.5	0	0
85	0	0
85.5	0	0
86	0	0
86.5	0	0
87	0	0
87.5	0	0
88	0	0
88.5	0	0
89	0	0
89.5	0	0
90	0	0
90.5	0	0
91	0	0
91.5	0	0
92	0	0
92.5	0	0
93	0	0
93.5	0	0
94	0	0
94.5	0	0
95	0	0
95.5	0	0
96	0	0
96.5	0	0
97	0	0
97.5	0	0
98	0	0
98.5	0	0
99	0	0
99.5	0	0
1286
# a b m n u i k rhoa
1	4	2	3	4.27643000000000e-02	1.00000000000000e-03	3.14159265358979e+00	1.34350000000000e+02
2	5	3	4	3.46261000000000e-02	1.00000000000000e-03	3.14159265358979e+00	1.08780000000000e+02
3	6	4	5	3.68351000000000e-02	1.00000000000000e-03	3.14159265358979e+00	1.15720000000000e+02
4	7	5	6	2.85274000000000e-02	1.00000000000000e-03	3.14159265358979e+00	8.96200000000000e+01
5	8	6	7	3.02293000000000e-02	1.00000000000000e-03	3.14159265358979e+00	9.49700000000000e+01
6	9	7	8	2.22629000000000e-02	1.00000000000000e-03	3.14159265358979e+00	6.99400000000000e+01
7	10	8	9	2.17549000000000e-02	1.00000000000000e-03	3.14159265358979e+00	6.83400000000000e+01
8	11	9	10	1.86726000000000e-02	1.00000000000000e-03	3.14159265358979e+00	5.86600000000000e+01
9	12	10	11	1.97578000000000e-02	1.00000000000000e-03	3.14159265358979e+00	6.20700000000000e+01
10	13	11	12	1.42472000000000e-02	1.00000000000000e-03	3.14159265358979e+00	4.47600000000000e+01
11	14	12	13	1.70402000000000e-02	1.00000000000000e-03	3.14159265358979e+00	5.35300000000000e+01
12	15	13	14	1.26658000000000e-02	1.00000000000000e-03	3.14159265358979e+00	3.97900000000000e+01
13	16	14	15	1.14941000000000e-02	1.00000000000000e-03	3.14159265358979e+00	3.61100000000000e+01
14	17	15	16	1.01997000000000e-02	1.00000000000000e-03	3.14159265358979e+00	3.20400000000000e+01
15	18	16	17	7.93690000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.49300000000000e+01
16	19	17	18	8.98910000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.82400000000000e+01
17	20	18	19	7.36630000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.31400000000000e+01
18	21	19	20	8.11650000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.55000000000000e+01
19	22	20	21	7.71360000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.42300000000000e+01
20	23	21	22	8.38360000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.63400000000000e+01
21	24	22	23	8.51010000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.67400000000000e+01
22	25	23	24	8.43770000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.65100000000000e+01
23	26	24	25	9.20160000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.89100000000000e+01
24	27	25	26	7.60250000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.38800000000000e+01
25	28	26	27	7.29720000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.29200000000000e+01
26	29	27	28	6.75870000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.12300000000000e+01
27	30	28	29	7.58020000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.38100000000000e+01
28	31	29	30	6.94890000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.18300000000000e+01
29	32	30	31	7.30620000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.29500000000000e+01
30	33	31	32	7.44300000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.33800000000000e+01
31	34	32	33	6.83790000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.14800000000000e+01
32	35	33	34	7.21110000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.26500000000000e+01
33	36	34	35	7.15040000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.24600000000000e+01
34	37	35	36	6.35170000000000e-03	1.00000000000000e-03	3.14159265358979e+00	1.99500000000000e+01
35	38	36	37	7.22360000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.26900000000000e+01
36	39	37	38	6.22910000000000e-03	1.00000000000000e-03	3.14159265358979e+00	1.95700000000000e+01
37	40	38	39	6.94390000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.18100000000000e+01
38	41	39	40	6.00720000000000e-03	1.00000000000000e-03	3.14159265358979e+00	1.88700000000000e+01
39	42	40	41	6.66580000000000e-03	1.00000000000000e-03	3.14159265358979e+00	2.09400000000000e+01
40	43	41	42	6.34430000000000e-03	1.00000000000000e-03	3.14159265358979e+00	1.99300000000000e+01
